38.85,,,,0.8785,0.89583
38.9,,,,0.87847,0.89573
38.95,,,,0.87844,0.89563
39,,,,0.87841,0.89552
39.05,,,,0.87838,0.89542
39.1,,,,0.87835,0.89532
39.15,,,,0.87832,0.89521
39.2,,,,0.87829,0.89511
39.25,,,,0.87826,0.89501
39.3,,,,0.87823,0.8949
39.35,,,,0.8782,0.8948
39.4,,,,0.87817,0.89469
39.45,,,,0.87814,0.89459
39.5,,,,0.87811,0.89448
39.55,,,,0.87808,0.89437
39.6,,,,0.87804,0.89426
39.65,,,,0.87801,0.89416
39.7,,,,0.87798,0.89405
39.75,,,,0.87794,0.89394
39.8,,,,0.87791,0.89383
39.85,,,,0.87788,0.89372
39.9,,,,0.87784,0.89361
39.95,,,,0.87781,0.8935
40,,,,0.87777,0.89339
40.05,,,,0.87774,0.89328
40.1,,,,0.8777,0.89317
40.15,,,,0.87767,0.89306
40.2,,,,0.87763,0.89295
40.25,,,,0.87759,0.89284
40.3,,,,0.87756,0.89273
40.35,,,,0.87752,0.89261
40.4,,,,0.87748,0.8925
40.45,,,,0.87745,0.89239
40.5,,,,0.87741,0.89227
40.55,,,,0.87737,0.89216
40.6,,,,0.87733,0.89204
40.65,,,,0.87729,0.89193
40.7,,,,0.87725,0.89181
40.75,,,,0.87722,0.8917
40.8,,,,0.87718,0.89158
40.85,,,,0.87714,0.89147
40.9,,,,0.8771,0.89135
40.95,,,,0.87706,0.89123
41,,,,0.87701,0.89112
41.05,,,,0.87697,0.891
41.1,,,,0.87693,0.89088
41.15,,,,0.87689,0.89077
41.2,,,,0.87685,0.89065
41.25,,,,0.87681,0.89053
41.3,,,,0.87677,0.89041
41.35,,,,0.87672,0.89029
41.4,,,,0.87668,0.89017
41.45,,,,0.87664,0.89005
41.5,,,,0.87659,0.88993
41.55,,,,0.87655,0.88981
41.6,,,,0.87651,0.88969
41.65,,,,0.87646,0.88957
41.7,,,,0.87642,0.88945
41.75,,,,0.87637,0.88933
41.8,,,,0.87633,0.88921
41.85,,,,0.87628,0.88908
41.9,,,,0.87624,0.88896
41.95,,,,0.87619,0.88884
42,,,,0.87615,0.88872
42.05,,,,0.8761,0.88859
42.1,,,,0.87605,0.88847
42.15,,,,0.87601,0.88835
42.2,,,,0.87596,0.88822
42.25,,,,0.87591,0.8881
42.3,,,,0.87587,0.88798
42.35,,,,0.87582,0.88785
42.4,,,,0.87577,0.88773
42.45,,,,0.87572,0.8876
42.5,,,,0.87567,0.88748
42.55,,,,0.87562,0.88735
